vin,model_version_id,marker_name,int_value,decimal_value,text_value,datetime_active_from,datetime_active_until,report_dt,ctl_loading,market_price,year_production,engine_power,max_recorded_mileage,market_prices_accidents_count,registration_actions_count,brand,weight_max,model,engine_volume,weight_netto,engine_model,has_pts_duplicate,body_style,owner_types_count,body_color,drive_type,reg_action_types_count,used_in_taxi,shap_year_production,shap_engine_power,shap_max_recorded_mileage,shap_market_prices_accidents_count,shap_registration_actions_count,shap_brand,shap_weight_max,shap_model,shap_engine_volume,shap_weight_netto,shap_engine_model,shap_has_pts_duplicate,shap_body_style,shap_owner_types_count,shap_body_color,shap_drive_type,shap_reg_action_types_count,shap_used_in_taxi,shap_sum,expected_value,shap_diff,datetime_published
JMBXNGA1WKU031678,349653,ER01,,2292629.912749391,,2026-07-01,2026-07-30,2026-06-30,171218714,2292629.912749391,2019,117.0,96252.0,0,0,14,1970,140003,1590.0,1525,31,0,1,0,1,1,0,0,84271.71218960946,128250.16116344945,42434.36188406347,65875.61713626266,-14377.496713117474,-112968.85478714107,35366.296761652346,1012.0802991622126,49725.837034800556,27497.666901540837,12315.504251854705,131738.03398573076,11079.36348486565,-11545.052960969308,-3868.0332814271087,5892.186546549401,29807.335046172615,7166.011238192937,489672.7301812522,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBSNE32ALZ503591,349653,ER01,,352676.3112755418,,2026-07-01,2026-07-30,2026-06-30,171218714,352676.3112755418,1990,90.0,220000.0,0,0,14,1985,140010,1755.0,1650,293,0,2,0,2,1,0,0,33458.56585941375,-1178058.2202695652,32559.7750461321,48832.39316674322,-35323.00358484149,-160495.822655111,6898.866725653051,3071.9185648386306,-22651.16794125976,-159691.63344910793,-45695.32315157693,44666.776691732055,-28877.856844714934,-5789.780658088287,-6921.075273855626,5462.918442713653,13878.574467273222,4393.223571025562,-1450280.871292596,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBSNCY1ACU003172,349653,ER01,,1004838.7608172894,,2026-07-01,2026-07-30,2026-06-30,171218714,1004838.7608172894,2012,117.0,150099.0,0,0,14,1750,140002,1590.0,1350,95,0,2,0,4,1,0,0,70140.02289067526,-738446.5877601363,34963.787631768995,30706.79191177751,-8418.403288030455,-108131.98134905647,31531.40618461321,-8061.043805390181,3989.8574060530077,-59826.93314335062,-4032.2768943209176,-64486.784993849986,-14128.935992818944,-15090.159850609083,6326.899126435207,6367.635870455338,32958.649235992394,5519.635068943034,-798118.4217508491,-0.6924318616225875,1802957.875,2026-06-30
JMBSNCY2ABU007804,349653,ER01,,1017796.6412755847,,2026-07-01,2026-07-30,2026-06-30,171218714,1017796.6412755847,2011,109.0,150099.0,0,0,14,1750,140002,1499.0,1350,112,0,2,0,4,4,0,0,65146.6949747855,-790579.8883110111,35482.529199311735,31243.673404436744,-28929.78181419267,-117730.42454101563,43657.29285483953,-2325.1626623978,8177.179259137905,-46857.37041831607,2424.55683058868,-72061.03017633181,-10704.394886727461,39445.77504195254,7281.272400987494,6289.3377289114305,39396.45472602599,5482.74509646124,-785160.5412925538,-0.6924318616225875,1802957.875,2026-06-30
X2MGUKS10LM031113,349653,ER01,,4028817.2422368824,,2026-07-01,2026-07-30,2026-06-30,171218714,4028817.2422368824,2021,180.8,48340.0,0,0,14,2775,140004,2442.0,2095,94,0,1,0,3,2,0,0,100428.98443446038,685284.2275272451,56481.328977317804,66588.738215323,38955.5056607527,255664.19825848957,13900.9617060295,-3353.8796052377224,49180.51587805554,166499.3564159506,-19077.282952529506,713869.9492256707,33015.1614276247,24768.037715572438,155.90827746495825,6971.664123188453,29146.789539000096,7379.894844368443,2225860.059668747,-0.6924318616225875,1802957.8749999972,2026-06-30
Z8TXTGF2WKM004697,349653,ER01,,2460747.922040401,,2026-07-01,2026-07-30,2026-06-30,171218714,2460747.922040401,2018,146.0,96252.0,0,0,14,2015,140001,1998.0,1570,31,0,1,0,1,2,0,0,58272.91831608413,18001.01717019231,49289.620234180096,30318.19654255875,105324.80779551395,100352.26466723699,28232.46484039365,-5584.634489453195,47691.41897667056,41794.183531189374,18563.82935025953,52978.523121758444,36026.45965562237,13855.685404127948,-5367.2919389022845,9165.451973855956,51463.56461547573,7412.259705498154,657790.7394722623,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBLYV75W4J000748,349653,ER01,,966761.995406568,,2026-07-01,2026-07-30,2026-06-30,171218714,966761.995406568,2004,203.0,249370.0,0,0,14,2810,140005,3497.0,2100,892,0,1,0,4,2,0,0,59664.03554263465,-1466259.1785956388,50846.202344384845,80660.02800247257,44445.708398239825,278403.67324867967,8972.359551162961,1743.9265260591678,-60653.08359305062,-199847.05481557394,-60695.729310775096,332984.7921899867,28297.81371064861,12007.868327046692,6390.302694045514,13417.938771499912,29250.800811433182,4174.4090351785235,-836195.1871615655,-0.6924318616225875,1802957.8749999953,2026-06-30
MMBJLKL10PH020563,349653,ER01,,4218242.1172783375,,2026-07-01,2026-07-30,2026-06-30,171218714,4218242.1172783375,2022,181.0,48340.0,0,0,14,2850,140006,2442.0,1960,94,0,20,0,2,2,0,0,145507.49104760503,902581.8254163841,59000.25810634733,78389.75421351791,102221.34363974197,202608.54723342965,48179.58031231552,51996.36322047447,48375.534319127,189963.0250013055,14289.45721575126,511782.48480625375,-30008.33907606939,19218.809513227603,9379.725231819142,5675.106341432117,48724.896992065456,7399.0711754708855,2415284.9347101995,-0.6924318616225875,1802957.8749999995,2026-06-30
MMCJNKB40ADZ10982,349653,ER01,,1545990.481923908,,2026-07-01,2026-07-30,2026-06-30,171218714,1545990.481923908,2010,136.0,150099.0,0,0,14,2850,140006,2477.0,1955,94,0,5,0,4,1,0,0,64898.58035857512,-890820.7468024134,44021.79405600438,68526.74613979412,98152.21865622299,-74370.4955079544,31583.367175731495,34715.99424120655,25496.93499682207,-37399.12067734268,-19438.450852409514,328844.44914699584,32759.167504205845,-16318.327721797725,6537.37563890334,10580.664416900941,30121.01534455736,5142.1332417668855,-256966.70064423064,-0.6924318616225875,1802957.8750000002,2026-06-30
MMCJNKB40FDZ23315,349653,ER01,,1796209.9358775616,,2026-07-01,2026-07-30,2026-06-30,171218714,1796209.9358775616,2014,136.0,150099.0,0,0,14,2850,140006,2477.0,1955,94,0,5,0,4,2,0,0,64599.50763925075,-618123.645458722,46875.98980853008,85212.61728216113,68793.63680206143,-109864.74158527997,10037.894538365526,24083.565258409624,41103.12830946539,-50639.14130928147,-18923.844752637913,366868.1110296625,29509.912114177816,27249.571058586018,7276.488022123014,9507.846487854587,4118.854304322325,5567.003760374073,-6747.246690577156,-0.6924318616225875,1802957.8750000002,2026-06-30
Z8TXTGF2WKM027971,349653,ER01,,2747319.988947777,,2026-07-01,2026-07-30,2026-06-30,171218714,2747319.988947777,2019,146.0,96252.0,0,0,14,2060,140001,1998.0,1570,31,0,1,0,1,2,0,0,77682.46589573416,168319.1390779373,50707.55132682961,34215.81930265972,106959.58633028959,80179.19425162341,40313.47819645974,-5528.37782655469,48001.71467602442,41243.401556238525,11638.57365304135,182067.57260494574,40444.42267913943,15019.555445737587,-415.93744005730036,9165.451973855956,36875.831552625394,7473.363123108267,944362.8063796383,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBSNCS3A4U013106,349653,ER01,,512626.6412664056,,2026-07-01,2026-07-30,2026-06-30,171218714,512626.6412664056,2004,98.0,249370.0,0,0,14,1750,140002,1584.0,1265,115,0,2,0,4,1,0,0,45555.778176291045,-1063127.0823701904,30133.020181132786,24765.04816625173,-15561.910661643118,-126151.62677113278,20417.36165941135,-6852.606140310275,-14684.960191263986,-160525.31517434778,-17691.779226772305,-55532.57458833968,2962.936634201393,-10261.46479785127,7379.538071798174,5576.440542333074,38982.88920726199,4285.765981439044,-1290330.541301731,-0.6924318616225875,1802957.8749999981,2026-06-30
MMCJLKL10MH001009,349653,ER01,,3616269.178227216,,2026-07-01,2026-07-30,2026-06-30,171218714,3616269.178227216,2020,181.0,48340.0,0,0,14,2850,140006,2442.0,1960,94,0,20,0,3,2,0,0,94198.15522749988,509102.0130593098,58979.92159237336,62752.40216628969,57345.00074570281,205232.05102465113,15645.530901550672,45148.642832317295,55011.77877579171,166364.03154873906,-23580.213263558006,513939.02081597486,-18754.56307311577,21730.051443193544,5676.8361983856985,8354.083999920607,28746.756157641546,7420.495506409334,1813311.9956590773,-0.6924318616225875,1802957.8750000002,2026-06-30
MMBJNKB407D140628,349653,ER01,,1320809.6832764447,,2026-07-01,2026-07-30,2026-06-30,171218714,1320809.6832764447,2007,136.0,209025.0,0,0,14,2850,140006,2477.0,1960,94,0,5,0,2,2,0,0,59274.63974542553,-1048538.6541613272,44865.18565073574,70960.4807614854,82537.68862094625,-58657.16590001033,27018.321956332133,32531.37275112466,37384.98593994675,-116247.15038016583,-26162.114184210306,312689.92670946964,27689.063273041575,26375.3101378086,4855.099712660316,9473.939076041932,27363.263946252813,4438.307052748403,-482147.4992916941,-0.6924318616225875,1802957.8750000005,2026-06-30
Z8TXTGF2WHM009540,349653,ER01,,1787637.7968503218,,2026-07-01,2026-07-30,2026-06-30,171218714,1787637.7968503218,2016,146.0,96252.0,0,0,14,1985,140001,1998.0,1560,31,0,1,0,1,2,0,0,54495.13960265255,-494178.31817991077,44419.91770915123,37040.82937604692,84594.50632607803,98309.85755005313,8497.219157933498,-2469.7174541427335,45528.89114562712,34776.10074322241,-5988.299753377464,29069.579340759286,21698.139268992003,12490.209044250825,-1618.1486770700826,8966.285932816907,3010.7963712647847,6037.626777834383,-15319.385717818019,-0.6924318616225875,1802957.8750000014,2026-06-30
MMCJNKB40BDZ33308,349653,ER01,,1684574.9771160781,,2026-07-01,2026-07-30,2026-06-30,171218714,1684574.9771160781,2011,136.0,150099.0,0,0,14,2850,140006,2477.0,1955,94,0,5,0,4,2,0,0,67352.25176140988,-816984.4628976658,45026.98801396041,73472.84212406077,95669.42216307532,-78555.87229136232,32070.924450818347,32045.851389330703,41255.658176041354,-38829.963095636595,-19225.619236094535,342220.4202603902,28488.12987004801,27230.743969056,7677.531990506642,10413.017801047712,26914.1781844764,5375.75191447693,-118382.2054520605,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBXTGA2WKU002381,349653,ER01,,2283508.5691833477,,2026-07-01,2026-07-30,2026-06-30,171218714,2283508.5691833477,2018,150.0,96252.0,0,0,14,1870,140003,1998.0,1375,95,0,1,0,2,3,0,0,65823.83495114415,-24909.39390966412,50172.57592831527,75633.28591970968,55913.6770342913,162286.27897304462,34175.67685589744,-17739.6492218203,19563.404782475878,47245.76838734904,16265.265231570373,-111811.4156070536,-9922.871242208887,30890.412175283294,4863.623723090711,8523.162214796494,66074.02877113713,7503.721647850927,480551.3866152094,-0.6924318616225875,1802957.875,2026-06-30
JMBMNCJ1ATU006657,349653,ER01,,767742.2710946202,,2026-07-01,2026-07-30,2026-06-30,171218714,767742.2710946202,1996,75.0,220000.0,0,0,14,1460,140009,1298.0,1050,640,0,3,0,3,1,0,0,16257.691308372965,-775044.4445156268,27696.042272506646,11773.25857701287,6823.0179180148125,-114657.06721139076,6319.7317168925,-16970.39237377762,24117.259399651462,-139103.7906923015,-19788.05138749259,-127042.87567185349,18179.557957193625,-8544.00650077518,16529.440617685832,4260.665737645586,29874.640009000083,4104.411365724956,-1035214.9114735164,-0.6924318616225875,1802957.8749999981,2026-06-30
MMCJJKL10HH031019,349653,ER01,,2263553.544010937,,2026-07-01,2026-07-30,2026-06-30,171218714,2263553.544010937,2017,154.0,96252.0,0,0,14,2850,140006,2442.0,1930,272,0,20,0,4,2,0,0,52816.66542715155,-269859.58082226967,53510.76253731534,76117.45207251736,68885.30114313439,61235.432097731726,-12795.652620287809,-24699.18827114957,6688.24532016502,10617.231905235545,-36619.84843702614,437575.7939912014,-6558.273354607791,22791.873034880373,9617.294554555632,9568.356304044102,-4829.657732518969,6534.15429272619,460596.36144279863,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBXTGA2WKU005806,349653,ER01,,2623253.508112816,,2026-07-01,2026-07-30,2026-06-30,171218714,2623253.508112816,2019,150.0,96252.0,0,0,14,1970,140003,1998.0,1525,31,0,1,0,1,2,0,0,79884.45760076513,159161.94447484607,49745.44822595628,62453.883022593254,100047.82872894374,115546.13562437681,39499.610716991694,-5817.497700895117,38470.44722609381,40217.77399472089,9157.817667586094,50911.36007745587,17486.18963397459,10283.53712725575,-2223.0004095042145,9165.451973855956,38831.57443655241,7473.363123108267,820296.3255446773,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBLTCX3A9U000844,349653,ER01,,819035.7319680136,,2026-07-01,2026-07-30,2026-06-30,171218714,819035.7319680136,2008,143.0,209025.0,0,0,14,1850,140002,1798.0,1410,59,0,2,0,2,1,0,0,49110.68685574552,-1018196.0995314645,36776.56580103837,22958.398471348264,-41852.6850103622,69742.7086742638,38400.32317366561,-93.58744224022661,6340.144684797117,-119792.1371607102,-11694.528693146529,-41084.98686758398,-10475.464610819077,-15386.608284078238,212.8349699153773,5579.747061553635,41194.5073277209,4338.729980230839,-983921.4506001257,-0.6924318616225875,1802957.875000001,2026-06-30
JMBSNCS3A7U004469,349653,ER01,,607547.3945522904,,2026-07-01,2026-07-30,2026-06-30,171218714,607547.3945522904,2006,98.0,209025.0,0,0,14,1750,140002,1584.0,1260,115,0,2,0,2,1,0,0,47292.3919979727,-1023665.3216416829,31986.07702731743,23270.95312528232,-24990.45369870406,-126436.21373597333,26263.807864639028,-5538.651285733323,-6290.664131111155,-104627.65572767792,-8772.024625122887,-58640.71002121036,2669.1871214062526,-10414.094067715743,-1611.9027913504915,4833.160671164804,35027.27224880701,4235.053653844837,-1195409.788015848,-0.6924318616225875,1802957.875,2026-06-30
MK2L6T1Y3PN000786,349653,ER01,,3025473.449380737,,2026-07-01,2026-07-30,2026-06-30,171218714,3025473.449380737,2023,105.0,48340.0,0,0,14,1840,140015,1499.0,1270,1,0,1,0,3,1,0,0,188468.48751863374,709342.1525313146,44198.25516076185,108208.40071185799,-39217.81186638612,-196282.88357796983,68581.96197365812,-5135.504152326709,44635.20750574336,124610.90404890371,27231.59160750595,65937.69202252243,33385.75265266174,-7866.060015067157,-806.2706894928288,4349.745279254308,45265.294322791306,7609.351778233233,1222516.2668125997,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBSRCY2A8U004148,349653,ER01,,697865.0472212434,,2026-07-01,2026-07-30,2026-06-30,171218714,697865.0472212434,2007,106.0,209025.0,0,0,14,1750,140002,1499.0,1320,112,0,2,0,2,1,0,0,53909.07807206966,-943503.8326614037,32193.499301716707,17838.8858427102,-17306.742089532407,-138569.6377560449,31462.730800285986,-4686.450312782811,-3999.6040237616908,-104390.32935979833,-4753.235605104504,-60489.754734483504,5139.740562557055,-11903.17639361831,-1059.7587470234323,5498.885404899211,35027.27224880701,4500.294103612791,-1105092.1353468949,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBLYV93WCJ005063,349653,ER01,,2220041.2343090773,,2026-07-01,2026-07-30,2026-06-30,171218714,2220041.2343090773,2012,178.0,150099.0,0,0,14,2810,140005,2972.0,2185,179,0,1,0,2,2,0,0,69349.99944009408,-878652.8205644272,51962.71378571678,65815.10003158644,325555.18843879225,200870.06341961186,14107.974414593202,8396.9939293831,15988.696424100553,-45924.3976962449,-20084.301878714352,430195.06504907634,96485.69103957368,26906.62705443916,4960.387653640938,12609.119149018063,33317.65762309908,5224.294427599981,417084.0517409391,-0.6924318616225875,1802957.8749999998,2026-06-30
Z8TXTGF2WHM049773,349653,ER01,,2438816.5255426746,,2026-07-01,2026-07-30,2026-06-30,171218714,2438816.5255426746,2018,146.0,96252.0,0,0,14,2015,140001,1998.0,1570,31,0,1,0,1,1,0,0,60040.13677814642,14685.353182445435,48724.31559600085,24794.669494038724,104163.50156394372,99285.31532888512,29444.816037315442,-3956.9521421037093,62467.4491072319,40987.59611663443,18199.365019197034,52121.56201939264,34642.02800481594,-10839.411198115142,-7010.624370899597,9166.434894587781,51442.0087934954,7501.778749523755,635859.3429745361,-0.6924318616225875,1802957.875,2026-06-30
Z8TXTGF3WKM033064,349653,ER01,,2711505.1177842896,,2026-07-01,2026-07-30,2026-06-30,171218714,2711505.1177842896,2019,167.0,96252.0,0,0,14,2060,140001,2360.0,1570,31,0,1,0,1,1,0,0,70262.26748735325,143204.08608260768,50665.49914697542,4630.196532607623,97646.04115880885,160524.32359645638,34837.190250498104,-7331.791475607481,85136.67494897434,36677.8742231988,3413.6610832936344,163453.33423611094,25009.155517197785,-9525.33596844702,-1653.7766208324501,9221.857738543846,34632.01329621039,7744.663982200795,908547.9352161508,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBXNGA1WCZ018883,349653,ER01,,1210119.7182848454,,2026-07-01,2026-07-30,2026-06-30,171218714,1210119.7182848454,2013,117.0,150099.0,0,0,14,1970,140003,1590.0,1500,59,0,1,0,1,1,0,0,81216.90655172641,-707952.9115576375,37426.27591279125,54036.60400757962,-14948.337786619628,-90302.16994535038,23593.492751092326,7383.967819863301,-4169.3076982733955,-74073.44608371035,-1877.6034376795214,92603.2449446687,-2310.9519370500593,-21719.920513222725,-3215.3281428762384,5996.49765986925,20036.503623315988,5439.019548220784,-592837.4642832923,-0.6924318616225875,1802957.8749999993,2026-06-30
4A3AA46G12E090498,349653,ER01,,446414.68217661977,,2026-07-01,2026-07-30,2026-06-30,171218714,446414.68217661977,2002,150.0,249370.0,0,0,14,1985,140010,2351.0,1650,293,0,2,0,2,1,0,0,28735.709068622633,-1335281.9820275165,39687.934614729806,54913.73070424637,9707.449774831171,98436.05370774947,4390.409516079688,1324.0609857039854,-48300.6573155714,-185054.93171833703,-58004.29974345269,4366.602458942997,-3505.5649004353236,-16604.92927288901,666.4400129591883,8619.317210139956,34828.13728392927,4534.019248750878,-1356542.5003915164,-0.6924318616225875,1802957.8749999977,2026-06-30
XMCSNDA1A1F006996,349653,ER01,,843070.6583734155,,2026-07-01,2026-07-30,2026-06-30,171218714,843070.6583734155,2000,100.0,249370.0,0,0,14,1850,140020,1597.0,1410,4564,0,2,0,4,1,0,0,29415.882512041473,-975601.277369447,31116.40883537466,69794.66430552815,-42027.740724570875,-137900.26602098302,35656.329897664575,-5596.420733463446,114887.66939981643,-173679.7119583045,2747.8617557749944,-16465.508166810294,9676.627423665384,-9016.89599224744,20854.10484088974,5130.40925206627,76755.67187641514,4365.666671867175,-959886.5241947226,-0.6924318616225875,1802957.8749999998,2026-06-30
X2MXTGF3WMM020928,349653,ER01,,3739274.0785422325,,2026-07-01,2026-07-30,2026-06-30,171218714,3739274.0785422325,2022,167.0,48340.0,0,0,14,2060,140001,2360.0,1570,639,0,1,0,1,2,0,0,116161.839309013,855710.1096789103,54248.198072168634,27471.24547775829,149327.60097963925,211487.1145947076,61148.9281245811,-15138.207653341064,12376.802933634408,148863.77168929888,11720.04079844096,159059.82649283757,38906.038384285195,35798.2855357945,4355.113542160639,6562.9059676964325,50258.305559067856,7998.9764874413295,1936316.8959740947,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBSNCS3A7U025559,349653,ER01,,699090.8661728501,,2026-07-01,2026-07-30,2026-06-30,171218714,699090.8661728501,2007,97.0,209025.0,0,0,14,1750,140002,1584.0,1320,112,0,2,0,2,1,0,0,54972.32960403162,-945490.2793571007,32197.795747875807,19011.82578926692,-27098.783914094485,-125797.59497811136,31805.376292028857,-4528.527483637997,-5985.307646336206,-104823.35816508679,-4753.235605104504,-60203.7797198193,4751.303831796332,-11903.17639361831,-1031.9661883196925,5498.885404899211,35027.27224880701,4484.904137235472,-1103866.3163952886,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBSTCY4A8U016240,349653,ER01,,917711.2780567091,,2026-07-01,2026-07-30,2026-06-30,171218714,917711.2780567091,2008,150.0,209025.0,0,0,14,1850,140002,1998.0,1410,59,0,2,0,2,1,0,0,52764.91132222042,-1040697.6202384881,40322.50603535775,16642.404468856785,32733.939668305266,124790.14801785459,39350.70446768907,2432.703913567432,-2146.7737165335775,-121432.04733305532,-12910.694132386929,-69169.91198778007,13321.517177676551,-15892.019814928864,457.35566373755216,8737.82229413973,40827.20794239561,4621.941739942497,-885245.9045114295,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBLNNA4W6Z001682,349653,ER01,,912342.4875670075,,2026-07-01,2026-07-30,2026-06-30,171218714,912342.4875670075,2006,165.0,209025.0,0,0,14,2250,140012,2378.0,1740,293,0,10,0,17,1,0,0,40394.19374935069,-1244028.4752141645,43854.98343856573,70302.9537357876,23079.80618572411,83757.98638216738,15194.456532156952,107212.95606522466,-36906.07977131861,-140009.31258717863,-31695.46464627751,140687.27281152652,12476.520127877708,-15733.581804471456,-1859.065315054006,7991.963224022884,29974.424353921386,4689.7677310086,-890614.6950011306,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBXTGA3WFE718969,349653,ER01,,1277126.4173647743,,2026-07-01,2026-07-30,2026-06-30,171218714,1277126.4173647743,2014,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,1,1,0,0,69670.56744828117,-640335.5991734064,38891.65602073613,60899.11497607633,-50318.577472921155,-13736.139090719103,22050.122184056556,1794.6109505790032,1179.4922875029206,-68586.36961409647,-7238.580525276763,62608.372879059454,-5711.80906339548,-20205.964269269058,-2817.406481339543,5384.341512891149,15127.788564634266,5513.6136632437965,-525830.7652033631,-0.6924318616225875,1802957.874999999,2026-06-30
JMBSNCY1AEU004689,349653,ER01,,1028753.7010034621,,2026-07-01,2026-07-30,2026-06-30,171218714,1028753.7010034621,2014,117.0,150099.0,0,0,14,1750,140002,1590.0,1350,95,0,2,0,1,1,0,0,64510.572958679186,-628926.4816725886,35382.37012444398,33818.0637471147,-8182.6043931951635,-115719.41582581107,21034.615301677488,-7496.3323655999675,1456.2306832497231,-73669.00533337939,-5944.635237525477,-69750.77574410324,-17585.177894857406,-17479.800147484784,-6357.107402884025,5462.464557262212,9532.650165485487,5710.886914840177,-774203.4815646762,-0.6924318616225875,1802957.875,2026-06-30
